"","Scenario","MelhorEstrategia","CasoInteresse","sNPVProfit1RegretPerc","Lever","aFractionalDiscardRate","aReferenceIndustryDemandElasticity","aReferencePopulation","aInnovatorAdoptionFraction","aWOMStrength","aPopulation","aVolumeReportingDelay","aCapacityAcquisitionDelay","aSensOfAttractToAvailability","aSensOfAttractToPrice","aLCStrength","aRatioOfFixedToVarCost","aNormalProfitMargin","aNormalCapacityUtilization","aWeightOnSupplyLine","aSensOfPriceToCosts","aSensOfPriceToDSBalance","aSensOfPriceToShare","aTempoMedioRealizacaoPeD","aCustoMedioPatente","aTempoMedioAvaliacao","aTaxaRejeicao","aTempodeInutilizacaoPatente","aPerfSlope","aSensOfAttractToPerformance","aInitialReorderShare","aPercPeDAberto2","aPercPeDAberto3","aPercPeDAberto4","aOrcamentoPeD2","aOrcamentoPeD3","aOrcamentoPeD4","aDesiredMarketShare2","aDesiredMarketShare3","aDesiredMarketShare4","aSwitchForCapacityStrategy2","aSwitchForCapacityStrategy3","aSwitchForCapacityStrategy4"
"105",69,49,0,0.188688607470427,37,0.444485424694877,0.765326085267588,79933.3874174627,0.00199192301428411,0.892932652952266,154242.245673307,0.262714000424749,1.18133780778036,-3.87486190266907,-7.30231092719361,0.817187517541228,3.77911894988967,0.117686712917173,0.900667251558625,0.695829838340287,0.582102733887732,0.210426392944646,-0.122409752273816,6.560251227353,4487804.50083548,2.00539859799435,0.210606414496433,8.57921368136303,0.0340266596962853,-3.74074896035716,0.261934725856665,0.314253644236596,0.400963456119644,0.469598089345964,0.142381797644775,0.147356581707485,0.125503590943641,0.35059597101293,0.210944259375567,0.282461605556728,1.83730230664009,1.70707822109965,2.11600825536421
"106",70,31,0,0.0389248801971466,37,0.275043661594003,0.540369830536656,47337.5071250484,0.00465753396926913,0.324446843053913,195952.589311558,0.281284353312949,0.768802233361639,-5.72067484065425,-5.75053623934276,0.823937017251272,3.84226036937675,0.148557337192819,0.781950127874268,0.524441276040161,0.653456954620779,0.237720599951281,-0.1130462208034,2.60055491878302,1820050.38822885,1.16325390591985,0.570763089586515,13.1968596048653,0.0273271881311666,-2.11158653601073,0.439864052142925,0.843508048092481,0.636082739207195,0.44385410852381,0.0833772244558204,0.0546025043198606,0.0817463236278854,0.393632678199932,0.211814388330211,0.415080887896754,0.876211476081505,1.51431954271331,2.46468350713712
"107",71,2,1,0.386941296724767,37,0.0781716795705337,0.858733389982954,50643.5550989991,0.00581720440160483,0.796961860238225,253425.400786546,0.266446976499283,1.45088025346864,-4.47982024658937,-7.8211353632994,0.797362331015407,3.72469773898367,0.108829658396309,0.884790861363523,0.828125537258456,0.743640825595939,0.133239227648592,-0.0676461452769581,4.78163227992482,4423124.92849538,1.47988004354294,0.21555679900106,10.1995826722356,0.0318217007969506,-3.03295876538847,0.139829174874199,0.745308993629878,0.0402068054699339,0.00991608400596306,0.106319227487547,0.0983013748773374,0.0791141309092054,0.392454829684459,0.188778587524546,0.380445612591668,1.0120154772657,2.45632530409219,1.4471726134722
"108",71,8,1,0.386941296724767,37,0.0781716795705337,0.858733389982954,50643.5550989991,0.00581720440160483,0.796961860238225,253425.400786546,0.266446976499283,1.45088025346864,-4.47982024658937,-7.8211353632994,0.797362331015407,3.72469773898367,0.108829658396309,0.884790861363523,0.828125537258456,0.743640825595939,0.133239227648592,-0.0676461452769581,4.78163227992482,4423124.92849538,1.47988004354294,0.21555679900106,10.1995826722356,0.0318217007969506,-3.03295876538847,0.139829174874199,0.745308993629878,0.0402068054699339,0.00991608400596306,0.106319227487547,0.0983013748773374,0.0791141309092054,0.392454829684459,0.188778587524546,0.380445612591668,1.0120154772657,2.45632530409219,1.4471726134722
"109",71,14,1,0.386941296724767,37,0.0781716795705337,0.858733389982954,50643.5550989991,0.00581720440160483,0.796961860238225,253425.400786546,0.266446976499283,1.45088025346864,-4.47982024658937,-7.8211353632994,0.797362331015407,3.72469773898367,0.108829658396309,0.884790861363523,0.828125537258456,0.743640825595939,0.133239227648592,-0.0676461452769581,4.78163227992482,4423124.92849538,1.47988004354294,0.21555679900106,10.1995826722356,0.0318217007969506,-3.03295876538847,0.139829174874199,0.745308993629878,0.0402068054699339,0.00991608400596306,0.106319227487547,0.0983013748773374,0.0791141309092054,0.392454829684459,0.188778587524546,0.380445612591668,1.0120154772657,2.45632530409219,1.4471726134722
"110",72,13,1,0.4741360936818,37,0.465249708959639,0.866367798567517,70181.978220382,0.00435572544769384,0.937441732007079,112511.423837407,0.373077508595743,0.629692523505073,-3.81739810836967,-10.7008049454726,0.739312379573937,3.75265922600403,0.162757048172294,0.87854388718924,0.505944382115267,1.19652570911334,0.170738572475675,-0.144199056454469,4.20940257564653,2324741.19844381,1.72339866497554,0.434662209637929,5.29324307681527,0.0206110195993679,-3.56592548486311,0.309882583209244,0.00209927606279962,0.293517509151716,0.63103815295035,0.133737434666953,0.0623598729545483,0.0772849382556742,0.331688587754901,0.158917907258961,0.402501767118066,1.75166456837669,1.09537148592686,2.3864979519726
"111",73,49,0,0.102655228864708,37,0.39540983095932,0.152144968697103,71761.4108147973,0.00351655121650547,1.240348187931,279700.083063573,0.364532213128987,0.892426285323454,-5.83320100666489,-10.6303876530193,0.829614065435133,3.02764968839823,0.137937148921541,0.731910707550822,0.545017489415477,1.48767356708762,0.246856733423192,-0.121267630702467,7.11158281325479,4147002.47496134,1.61552343929652,0.305206583499443,7.06973129300168,0.0250685093275582,-5.72197252837475,0.154426974337071,0.958221062694211,0.0270799020119011,0.306347533251392,0.111633772451547,0.0996951818227535,0.138970236098976,0.382634805587388,0.163524486936978,0.362408536634943,0.809292286685749,2.48381770446725,2.48871360628552
"112",74,13,0,0.172503905080855,37,0.399446144205635,0.74687791640521,48946.1511740519,0.00196820407426916,0.539969813370146,219511.635225437,0.357635768615582,0.883483660984784,-2.0918866770016,-10.5539622734021,0.810373605186585,4.25898345093825,0.115039497434627,0.71512391982961,0.656500958869001,0.613405611026101,0.258129397863813,-0.0721282606465975,6.28966606340837,1963882.36982049,1.76259935855865,0.587770991624333,10.6534793407773,0.0328698864708422,-2.03631517030764,0.616615126778232,0.75665626962902,0.77970352823264,0.800408598388312,0.0525157175043132,0.127969687654055,0.0854185246883426,0.307362183730787,0.162507923019264,0.387790951868822,0.722489066197863,0.764152280564397,1.67550205493218
"113",75,2,0,0.203684706386806,37,0.31989885296626,0.38284019817831,55936.9057987642,0.00474997930370271,0.334365438895067,127873.642302021,0.370867735578067,1.20091892382596,-2.38919919587206,-7.99910388454795,0.774720401309663,4.48040280054789,0.139926440641982,0.74534800551401,0.600123320947168,0.787149323268095,0.359693732819578,-0.147643621939234,7.15051243507769,3778953.40188174,1.82514181300299,0.523935986463912,14.2121083240025,0.046676745640114,-4.4932138374215,0.189980360179266,0.479100977043854,0.922746722662123,0.603280559849227,0.127878869223292,0.0708286051220493,0.0860585303611588,0.36956944519775,0.177672001761297,0.31777918983344,1.11686575325524,1.40650530347002,0.746237297964457
"114",75,8,0,0.203684706386806,37,0.31989885296626,0.38284019817831,55936.9057987642,0.00474997930370271,0.334365438895067,127873.642302021,0.370867735578067,1.20091892382596,-2.38919919587206,-7.99910388454795,0.774720401309663,4.48040280054789,0.139926440641982,0.74534800551401,0.600123320947168,0.787149323268095,0.359693732819578,-0.147643621939234,7.15051243507769,3778953.40188174,1.82514181300299,0.523935986463912,14.2121083240025,0.046676745640114,-4.4932138374215,0.189980360179266,0.479100977043854,0.922746722662123,0.603280559849227,0.127878869223292,0.0708286051220493,0.0860585303611588,0.36956944519775,0.177672001761297,0.31777918983344,1.11686575325524,1.40650530347002,0.746237297964457
"115",75,14,0,0.203684706386806,37,0.31989885296626,0.38284019817831,55936.9057987642,0.00474997930370271,0.334365438895067,127873.642302021,0.370867735578067,1.20091892382596,-2.38919919587206,-7.99910388454795,0.774720401309663,4.48040280054789,0.139926440641982,0.74534800551401,0.600123320947168,0.787149323268095,0.359693732819578,-0.147643621939234,7.15051243507769,3778953.40188174,1.82514181300299,0.523935986463912,14.2121083240025,0.046676745640114,-4.4932138374215,0.189980360179266,0.479100977043854,0.922746722662123,0.603280559849227,0.127878869223292,0.0708286051220493,0.0860585303611588,0.36956944519775,0.177672001761297,0.31777918983344,1.11686575325524,1.40650530347002,0.746237297964457
"116",76,1,0,0.172242540701401,37,0.308741470283906,0.898215092669707,42950.5934948975,0.00285931039037649,1.53912732696405,174543.078425868,0.373451155753864,0.613876492264681,-2.53955501271412,-9.10021254601888,0.720961567541352,3.09413087784662,0.158128961855662,0.982839570244891,0.736824144770508,1.30436876177788,0.144604722938384,-0.144872297527152,6.95777202355093,2540796.30293883,2.13240543730091,0.293575197956059,13.8302502145874,0.0438345645259833,-2.49153097472619,0.0731010596442385,0.752753526096931,0.887541152185295,0.812841024741065,0.13860881947435,0.133486979773035,0.141129917494371,0.343835242167697,0.194763977598486,0.334926248649647,1.03862374741196,2.20142843454919,1.00972576205699
"117",77,37,0,0,37,0.338061934149902,0.853765249012504,25195.712891873,0.00549421012141742,1.43390732435836,136076.467716896,0.314324148994347,1.03549578793114,-2.206414731103,-9.69940433984622,0.852420913981507,3.17431459560525,0.177596682349336,0.736582790553919,0.895789634191315,0.95345857668668,0.197620207313448,-0.112433666849043,3.8208935819508,1593179.21285634,1.08346509766532,0.229995195321273,9.7965154879028,0.0423870880651521,-4.20005588086322,0.485510408999899,0.240899145324947,0.272807882828638,0.923704031025991,0.0825123727798928,0.058599185231491,0.113458210283541,0.330624746105843,0.199192598853784,0.342138995742449,2.42740335645509,1.74850920239365,0.981835145580734
"118",78,13,1,0.382379695961941,37,0.234113680236779,0.87640434250352,37507.6467648323,0.00340027644077316,0.598946710585966,90020.2617090178,0.333424475385109,1.29634235138539,-3.73947523691226,-9.30597067845054,0.700344970857142,3.13714875866775,0.195414838317083,0.866194196161115,0.909406285567093,1.11963296398753,0.344249011260399,-0.0949274544905638,4.83049523979425,3917973.74506015,2.47993208523607,0.484103330438491,8.25117931192508,0.0301956293939535,-3.80522970016114,0.13221424784133,0.338615832491778,0.631621072456473,0.878705954751931,0.146724051420577,0.105080605367199,0.133172306287917,0.3594450567269,0.189045989456121,0.401719069713494,1.13053075010185,1.20545024006638,2.20501976938233
"119",79,49,0,0.18888622300285,37,0.404359775665527,0.0341598862037063,69716.6844061285,0.00255936680310639,0.676521984262625,229273.703920063,0.271466687188367,0.833368989039445,-4.19566648780834,-6.26804041712545,0.874999208915397,3.52895330700441,0.192023145511746,0.834284233342391,0.705948928169673,0.546997513184324,0.288699236100947,-0.0980548432476353,2.72151652205503,4069873.70119896,2.70662752646254,0.322281161607243,6.44504438522272,0.0452968393387273,-4.60347622912843,0.0544734017410898,0.182328510888619,0.555563741610385,0.0591209103353322,0.116896652722964,0.0771465313786175,0.130241785374237,0.385946172856301,0.184181089792546,0.331304015695374,1.92346970984088,0.861716941416112,0.710353531810688
"120",80,49,0,0.21324310200076,37,0.401464433131662,0.194348430767423,89613.9976983832,0.0011535915943631,1.46710991860973,117894.562798587,0.289115848769579,1.12126554701128,-4.29557595541235,-5.1890829757601,0.71189664679626,2.57933692582534,0.146713423465379,0.83546366560983,0.969424258404761,1.49107696448569,0.282206409456558,-0.0939031502928119,5.63128256090567,1789799.13897347,2.64738719849614,0.528358284151647,13.9450589001412,0.035453810557529,-5.669454608839,0.49856525158945,0.976227530109463,0.0064308478939347,0.661492239945801,0.0637908216573996,0.133903921396704,0.0738407394040842,0.319276711489039,0.176771214421227,0.29820684078685,1.14367181966261,1.59962421677854,2.14932401185024
"121",81,2,0,0.183808222890871,37,0.257839483957078,0.262310480328742,79727.1875144215,0.00497296101074433,0.580088970301906,218500.475993888,0.274138942311838,1.25847799652955,-4.42184119692072,-7.18504135030322,0.872305743729929,4.40809046045062,0.174411385953543,0.957210646032123,0.534768480553175,1.13038956117234,0.276520048624079,-0.0872940868881997,6.63107043964555,2342601.09736933,1.49945808446733,0.416167395018041,8.62725278952857,0.0370111106798286,-2.41450588935055,0.0910641243989929,0.438071207671892,0.623191711518448,0.213424257676816,0.0631207933037076,0.143959310383303,0.121602483108174,0.423213036153844,0.167984033435496,0.371595061719674,1.20213620548395,0.957183327612607,1.08347879544947
"122",81,8,0,0.183808222890871,37,0.257839483957078,0.262310480328742,79727.1875144215,0.00497296101074433,0.580088970301906,218500.475993888,0.274138942311838,1.25847799652955,-4.42184119692072,-7.18504135030322,0.872305743729929,4.40809046045062,0.174411385953543,0.957210646032123,0.534768480553175,1.13038956117234,0.276520048624079,-0.0872940868881997,6.63107043964555,2342601.09736933,1.49945808446733,0.416167395018041,8.62725278952857,0.0370111106798286,-2.41450588935055,0.0910641243989929,0.438071207671892,0.623191711518448,0.213424257676816,0.0631207933037076,0.143959310383303,0.121602483108174,0.423213036153844,0.167984033435496,0.371595061719674,1.20213620548395,0.957183327612607,1.08347879544947
"123",81,14,0,0.183808222890871,37,0.257839483957078,0.262310480328742,79727.1875144215,0.00497296101074433,0.580088970301906,218500.475993888,0.274138942311838,1.25847799652955,-4.42184119692072,-7.18504135030322,0.872305743729929,4.40809046045062,0.174411385953543,0.957210646032123,0.534768480553175,1.13038956117234,0.276520048624079,-0.0872940868881997,6.63107043964555,2342601.09736933,1.49945808446733,0.416167395018041,8.62725278952857,0.0370111106798286,-2.41450588935055,0.0910641243989929,0.438071207671892,0.623191711518448,0.213424257676816,0.0631207933037076,0.143959310383303,0.121602483108174,0.423213036153844,0.167984033435496,0.371595061719674,1.20213620548395,0.957183327612607,1.08347879544947
"124",82,19,0,0.147447020641786,37,0.451155471598807,0.352426262587542,92809.4573362905,0.0037784895384335,0.562881548695848,177954.454969874,0.340998828057054,1.16665312149329,-2.94838631637394,-5.11450484697707,0.785145366507582,2.6807766124187,0.129943125805235,0.819850351717439,0.985523765619728,0.840472671283642,0.226532524819195,-0.136550514106289,3.75693844986963,2704959.66653223,2.51844240164617,0.506466397409793,13.7423420777312,0.0310099981018187,-2.33550940288696,0.726293850009155,0.812088608776685,0.78832850781153,0.0151164561323822,0.115677637742599,0.0563373263980029,0.113522676552646,0.351374211869965,0.204169709966431,0.384552121216548,1.69193042194067,1.75610030617306,0.53615914227349
"125",83,31,0,0.142747829003109,37,0.129202369845123,0.343804499724647,98357.4009822623,0.00236796530958731,1.18870497428568,214475.529789578,0.25962501476446,0.573696952085011,-3.07939010279719,-7.7516180955898,0.84000536360417,2.2710009318497,0.149173662663321,0.760187026879285,0.53249633850879,0.646385755621595,0.297805993248185,-0.120343744455138,6.31315014975844,3864236.83251254,2.53506016908214,0.499251997572836,5.60734308391111,0.0413367080540629,-5.34336822647601,0.237983506148995,0.0796482841135003,0.428609767227899,0.104506477958057,0.056409727918799,0.104818952423404,0.0909227539963322,0.39391779835482,0.216956121088791,0.344827008770756,0.676445492528763,1.57635972939291,2.22124772051454
"126",84,2,1,0.345351796973746,37,0.0984564741414506,0.552360998991644,58164.412315411,0.000209106180199888,1.07003793504683,210837.739724792,0.368419625124952,0.644332462681923,-4.12128978370689,-11.0381077361666,0.979275252618711,3.70761792349163,0.156172009064234,0.723063468603301,0.551302397330292,1.40702007926186,0.200109707659867,-0.0792769127192441,4.55109422363457,3401120.6064932,2.93206243000692,0.37493431976717,6.22512078220025,0.0221678168729414,-3.11853912885766,0.854858719851624,0.177555065049091,0.130253048606683,0.115489788227715,0.0608294752527727,0.0590114893057616,0.120797780178837,0.34838698194506,0.156621418958064,0.350534670753242,1.47058971464267,1.99887386087446,1.4579917853687
"127",84,8,1,0.345351796973746,37,0.0984564741414506,0.552360998991644,58164.412315411,0.000209106180199888,1.07003793504683,210837.739724792,0.368419625124952,0.644332462681923,-4.12128978370689,-11.0381077361666,0.979275252618711,3.70761792349163,0.156172009064234,0.723063468603301,0.551302397330292,1.40702007926186,0.200109707659867,-0.0792769127192441,4.55109422363457,3401120.6064932,2.93206243000692,0.37493431976717,6.22512078220025,0.0221678168729414,-3.11853912885766,0.854858719851624,0.177555065049091,0.130253048606683,0.115489788227715,0.0608294752527727,0.0590114893057616,0.120797780178837,0.34838698194506,0.156621418958064,0.350534670753242,1.47058971464267,1.99887386087446,1.4579917853687
"128",84,14,1,0.345351796973746,37,0.0984564741414506,0.552360998991644,58164.412315411,0.000209106180199888,1.07003793504683,210837.739724792,0.368419625124952,0.644332462681923,-4.12128978370689,-11.0381077361666,0.979275252618711,3.70761792349163,0.156172009064234,0.723063468603301,0.551302397330292,1.40702007926186,0.200109707659867,-0.0792769127192441,4.55109422363457,3401120.6064932,2.93206243000692,0.37493431976717,6.22512078220025,0.0221678168729414,-3.11853912885766,0.854858719851624,0.177555065049091,0.130253048606683,0.115489788227715,0.0608294752527727,0.0590114893057616,0.120797780178837,0.34838698194506,0.156621418958064,0.350534670753242,1.47058971464267,1.99887386087446,1.4579917853687
